Australia,British,Canada,Switzerland,China,Japan,New Zealand,Singapore
0.749975,1.7637,0.8596239999999999,0.780579,0.124,0.008729,0.69425,0.611714
0.75485,1.76605,0.86285,0.784745,0.123946,0.008747,0.6971,0.613855
0.74995,1.7601,0.86103,0.778089,0.12397899999999999,0.008727,0.69355,0.613648
0.75515,1.7772,0.862924,0.783269,0.123919,0.008758,0.69885,0.6144390000000001
0.75535,1.77445,0.862664,0.782564,0.123919,0.008749,0.6974,0.6144390000000001
0.75765,1.7782,0.8622549999999999,0.784991,0.123919,0.00878,0.7,0.615347
0.75325,1.76605,0.863707,0.781525,0.123957,0.008688,0.69525,0.611677
0.7511,1.76595,0.860511,0.780488,0.12395899999999999,0.008641,0.6883,0.611733
0.74795,1.76145,0.853497,0.780518,0.123924,0.008676,0.68685,0.613553
0.74765,1.7568,0.8592540000000001,0.777907,0.12393599999999999,0.008654,0.68175,0.612745
0.74765,1.77115,0.863483,0.783576,0.12406800000000001,0.008648999999999999,0.67905,0.6141939999999999
0.7469,1.77075,0.8623290000000001,0.783515,0.12406800000000001,0.008643000000000001,0.6783,0.614269
0.74935,1.77345,0.8670389999999999,0.785608,0.12406800000000001,0.008681,0.68165,0.615157
0.75325,1.7864,0.869452,0.794281,0.124017,0.008737,0.68375,0.616713
0.75145,1.7828,0.8672280000000001,0.791515,0.124036,0.008678,0.68295,0.615271
0.75285,1.78435,0.868432,0.790826,0.124026,0.008637,0.68635,0.616029
0.75265,1.7812,0.870133,0.788084,0.12403099999999999,0.008598,0.68405,0.615101
0.75015,1.7688,0.87036,0.778968,0.12403499999999999,0.008545,0.6818,0.614364
0.7491,1.76725,0.8722200000000001,0.7766689999999999,0.12403499999999999,0.008494,0.682,0.614024
0.75785,1.7782,0.878233,0.7817689999999999,0.12403499999999999,0.008523000000000001,0.68775,0.616067
0.75335,1.77575,0.876732,0.7765479999999999,0.12403499999999999,0.00848,0.68535,0.613572
0.75285,1.77815,0.8738969999999999,0.777242,0.12403499999999999,0.008437,0.68985,0.611509
0.74935,1.76255,0.874049,0.772439,0.12403499999999999,0.008408,0.68785,0.61177
0.7492,1.76255,0.8721059999999999,0.772618,0.12403399999999999,0.008408,0.6863,0.611714
0.7465,1.76055,0.8742790000000001,0.772648,0.12413099999999999,0.008429,0.68375,0.614364
0.74145,1.74685,0.8721059999999999,0.7682260000000001,0.12411300000000001,0.008395999999999999,0.6814,0.6133460000000001
0.741079,1.7459770000000001,0.8716700000000001,0.767842,0.124051,0.008392,0.681059,0.6130399999999999
0.73995,1.7412,0.8693379999999999,0.7697039999999999,0.124146,0.008440000000000001,0.67615,0.612632
0.740691,1.7429430000000001,0.870209,0.770475,0.124271,0.008448,0.6768270000000001,0.613246
0.73465,1.7443,0.863036,0.765111,0.124222,0.008484,0.67805,0.615915
0.7378,1.7443,0.866251,0.765111,0.124222,0.008484,0.6791,0.614779
0.73675,1.74325,0.8668520000000001,0.764468,0.124222,0.008508,0.67815,0.614931
0.73715,1.74215,0.865539,0.7646430000000001,0.124276,0.008511,0.6747,0.613987
0.741,1.7359,0.866626,0.765199,0.12426199999999998,0.008506999999999999,0.67705,0.614175
0.73835,1.7393,0.8637819999999999,0.762311,0.124135,0.008475,0.67425,0.6132340000000001
0.7413,1.7389,0.8648459999999999,0.763417,0.124243,0.008505,0.67095,0.61207
0.74005,1.74235,0.8702840000000001,0.763709,0.12423900000000002,0.008464,0.6684,0.612314
0.7383,1.74235,0.8689610000000001,0.763417,0.12423900000000002,0.00847,0.6673,0.612314
0.73855,1.7426,0.868885,0.764029,0.12423900000000002,0.008463,0.66835,0.612783
0.73965,1.7441,0.872182,0.764468,0.12425399999999999,0.008445999999999999,0.6698,0.61361
0.73855,1.7459,0.871764,0.764584,0.124224,0.00842,0.66085,0.6133460000000001
0.735608,1.7389439999999998,0.86829,0.761538,0.12372899999999999,0.008387,0.658217,0.610903
0.7402,1.7521,0.867717,0.764117,0.124326,0.008572,0.6634,0.615271
0.73795,1.74065,0.869187,0.756744,0.124332,0.008563,0.65785,0.615082
0.73755,1.7385,0.8763860000000001,0.755629,0.124367,0.008598,0.66025,0.6159720000000001
0.74315,1.755,0.8793139999999999,0.763475,0.124372,0.008641,0.66355,0.6173029999999999
0.74605,1.749025,0.8808239999999999,0.761267,0.124425,0.008620000000000001,0.66485,0.617589
0.74695,1.7536,0.8830020000000001,0.769645,0.124431,0.008618,0.6664,0.619732
0.74395,1.753325,0.880941,0.769157,0.124421,0.008581,0.66525,0.616903
0.74395,1.753325,0.880941,0.769157,0.124421,0.008581,0.66525,0.616903
0.7462,1.758,0.881756,0.773575,0.124421,0.008588,0.66625,0.617151
0.74045,1.7496,0.8769620000000001,0.7700600000000001,0.124425,0.008508,0.65685,0.61459
0.73435,1.7374,0.870398,0.761992,0.12434100000000001,0.008508,0.65045,0.612877
0.732154,1.732203,0.8677940000000001,0.759713,0.12396900000000001,0.008483,0.648504,0.611043
0.7350939999999999,1.7391599999999998,0.8712799999999999,0.762764,0.12446700000000001,0.008517,0.651109,0.6134970000000001
0.73355,1.7357,0.8606219999999999,0.761035,0.124234,0.008458,0.6462,0.61361
0.73355,1.7357,0.8606219999999999,0.761035,0.124234,0.008458,0.6462,0.61361
0.73205,1.7278,0.861549,0.7600520000000001,0.12427,0.008412000000000001,0.64285,0.6142880000000001
0.73465,1.7352,0.864043,0.76266,0.12421600000000001,0.008425,0.63765,0.615271
0.73875,1.7465,0.865202,0.767725,0.12427,0.008511,0.64245,0.616789
0.73865,1.748,0.8656879999999999,0.771664,0.124401,0.008505,0.64485,0.617589
0.73775,1.7565,0.8672270000000001,0.775795,0.124394,0.008556,0.6407,0.6183529999999999
0.729,1.7562,0.863483,0.7754340000000001,0.12450399999999999,0.008626,0.6342,0.6191180000000001
0.729,1.7564,0.863483,0.775374,0.12450399999999999,0.008626,0.6342,0.6191180000000001
0.72725,1.7551,0.8623290000000001,0.774204,0.12450399999999999,0.008609,0.63165,0.6183529999999999
0.71925,1.75345,0.8615120000000001,0.772648,0.12451,0.008588,0.6237,0.619003
0.71865,1.74735,0.858406,0.768787,0.12456400000000001,0.008525,0.62425,0.617627
0.71915,1.74635,0.8578899999999999,0.765931,0.124552,0.008551999999999999,0.6268,0.61862
0.71105,1.73395,0.85767,0.759474,0.12455799999999999,0.008485,0.6148,0.616865
0.70995,1.74335,0.856751,0.762777,0.12453499999999999,0.008512,0.60845,0.61717
0.70835,1.7437,0.856935,0.76365,0.12453499999999999,0.008522,0.61005,0.618276
0.70755,1.748,0.8556879999999999,0.7644380000000001,0.12466700000000001,0.008596,0.6074,0.617971
0.70565,1.7429,0.8548100000000001,0.763854,0.12467,0.008486,0.6043,0.6162569999999999
0.70865,1.73525,0.853352,0.763563,0.124597,0.008487,0.60765,0.616941
0.7058270000000001,1.7283369999999998,0.849952,0.760521,0.1241,0.008453,0.605229,0.614483
0.7149,1.7375,0.8564940000000001,0.76646,0.124727,0.008491,0.61595,0.6187739999999999
0.71615,1.73745,0.8571549999999999,0.766518,0.124727,0.008490000000000001,0.61565,0.618869
0.71685,1.7356,0.8559450000000001,0.766284,0.124727,0.008468,0.61655,0.6179319999999999
0.714175,1.73925,0.8533149999999999,0.766401,0.124673,0.008482,0.60655,0.6191180000000001
0.72305,1.75505,0.8596600000000001,0.774533,0.124733,0.00852,0.61095,0.621697
0.72645,1.752,0.860844,0.778938,0.124828,0.008504000000000001,0.61385,0.621736
0.72905,1.7507,0.8660629999999999,0.7737689999999999,0.124875,0.008491,0.61115,0.6222
0.72535,1.7421,0.8704360000000001,0.768403,0.12481400000000001,0.008453,0.60835,0.6221810000000001
0.7273,1.7421,0.870246,0.768433,0.12481400000000001,0.008453,0.60815,0.622142
0.72795,1.74365,0.870663,0.769349,0.12481400000000001,0.008466,0.60915,0.622471
0.72865,1.74265,0.8705870000000001,0.767077,0.1249,0.008435,0.6087,0.619963
0.731576,1.7496490000000002,0.874084,0.770158,0.12540199999999999,0.008468999999999999,0.6111449999999999,0.6224529999999999
0.7324,1.75095,0.8703219999999999,0.770149,0.12481400000000001,0.008439,0.62545,0.6200399999999999
0.73925,1.7711,0.873134,0.7817689999999999,0.12471199999999999,0.008481,0.62525,0.624551
0.74285,1.7825,0.8769239999999999,0.78796,0.124626,0.008549,0.6316,0.625117
0.74465,1.78915,0.879856,0.788084,0.12478900000000001,0.008517,0.63315,0.625606
0.73825,1.7792,0.877116,0.78235,0.12478900000000001,0.008509000000000001,0.62715,0.6256649999999999
0.74365,1.78315,0.8791209999999999,0.7842210000000001,0.12473499999999998,0.008576,0.6332,0.626861
0.7444,1.78315,0.8787729999999999,0.7814939999999999,0.12473499999999998,0.008576,0.6337,0.626861
0.74535,1.78665,0.880282,0.7857,0.12473499999999998,0.008628,0.63435,0.628536
0.74415,1.78645,0.878966,0.7877430000000001,0.124743,0.008745000000000001,0.62965,0.630279
0.745225,1.78805,0.884251,0.7883640000000001,0.12481300000000001,0.008705,0.62615,0.629129
0.75335,1.7854,0.8868790000000001,0.7873399999999999,0.124715,0.008713,0.63125,0.6296039999999999
0.75575,1.80115,0.890076,0.79384,0.124732,0.008754999999999999,0.63385,0.631552
0.7593,1.8257,0.8944540000000001,0.807298,0.12478299999999999,0.008785,0.6384,0.632351
0.7593,1.8257,0.8952549999999999,0.807298,0.12478299999999999,0.008785,0.6383,0.632351
0.75875,1.823925,0.8952549999999999,0.806582,0.12478299999999999,0.008794,0.637,0.632551
0.75765,1.8231,0.89674,0.804764,0.12478299999999999,0.008789,0.63545,0.6330319999999999
0.76675,1.84,0.9062899999999999,0.809487,0.12478299999999999,0.008834999999999999,0.6404,0.6348
0.76885,1.8404,0.90212,0.808489,0.12478299999999999,0.008792,0.63995,0.6348
0.77055,1.8515,0.9017540000000001,0.814233,0.12478299999999999,0.008806,0.64,0.6335930000000001
0.77205,1.8593,0.904732,0.814332,0.12478299999999999,0.008882,0.64245,0.636517
0.77205,1.8593,0.903587,0.8155939999999999,0.12478299999999999,0.008883,0.64145,0.636476
0.77265,1.8625,0.90465,0.816693,0.12478299999999999,0.008919,0.6424,0.6375310000000001
0.76915,1.85785,0.898674,0.8132229999999999,0.124891,0.008976000000000001,0.6325,0.637999
0.77255,1.86535,0.9083889999999999,0.8192520000000001,0.124919,0.008995999999999999,0.63105,0.637857
0.7716,1.858,0.9047729999999999,0.818599,0.124945,0.009002,0.6219,0.638284
0.77765,1.885,0.908719,0.825491,0.12493800000000001,0.009076,0.63185,0.6389779999999999
0.77165,1.8959,0.901388,0.8354219999999999,0.124899,0.009109,0.62495,0.637389
0.76245,1.87985,0.897666,0.8260370000000001,0.124875,0.009059999999999999,0.621,0.6325310000000001
0.76705,1.8862,0.903098,0.8277120000000001,0.124953,0.009131,0.6259,0.635728
0.7595,1.8841,0.896057,0.824385,0.124984,0.009033,0.62265,0.6326510000000001
0.7633,1.8944,0.8933760000000001,0.828947,0.124838,0.009037,0.6226,0.633834
0.75445,1.8737,0.8909879999999999,0.8204459999999999,0.12468800000000001,0.008934000000000001,0.6183,0.629525
0.7524,1.88415,0.895776,0.8293590000000001,0.12459500000000001,0.008953000000000001,0.62245,0.630199
0.75075,1.87985,0.890036,0.8263440000000001,0.12468800000000001,0.008916,0.62445,0.629445
0.75325,1.8699,0.891385,0.821659,0.12468800000000001,0.008870999999999999,0.6341,0.630239
0.76015,1.8742,0.9020389999999999,0.821794,0.12468800000000001,0.008951,0.6397,0.633653
0.757525,1.85615,0.903057,0.814863,0.12461099999999999,0.008875,0.6329,0.632351
0.757525,1.85615,0.903057,0.814863,0.12461099999999999,0.008875,0.6329,0.632351
0.7575,1.85875,0.904364,0.8159270000000001,0.12461099999999999,0.008902,0.63455,0.632971
0.7585,1.8597,0.9051819999999999,0.8169930000000001,0.124648,0.008882,0.63535,0.632391
0.76155,1.88215,0.908926,0.82481,0.124502,0.008907,0.6391,0.633513
0.7506,1.86875,0.9078120000000001,0.82021,0.124626,0.008881,0.63325,0.633112
0.74885,1.7631,0.874814,0.773664,0.12403499999999999,0.008870999999999999,0.632053,0.612108
0.7506,1.88055,0.9076879999999999,0.827541,0.124642,0.008948999999999999,0.6303,0.633633
0.7506,1.88055,0.908265,0.827609,0.124642,0.00895,0.6303,0.635506
0.75265,1.8831,0.9081,0.8289120000000001,0.124642,0.008956,0.6324,0.6354449999999999
0.74815,1.8716,0.903914,0.8273010000000001,0.124642,0.008903,0.63225,0.633473
0.740775,1.8621,0.898674,0.8231809999999999,0.124805,0.008841,0.62845,0.632191
0.74185,1.8562,0.8995639999999999,0.818867,0.12473499999999998,0.008806,0.62975,0.630517
0.74275,1.8438,0.891782,0.811063,0.12471199999999999,0.00878,0.62605,0.628654
0.74785,1.8405,0.903424,0.811194,0.124825,0.008756,0.6323,0.627077
0.74345,1.8421,0.9107879999999999,0.8108,0.12475,0.008747,0.62665,0.626645
0.73715,1.83425,0.8988360000000001,0.80694,0.124642,0.008678,0.61975,0.625274
0.737025,1.842825,0.897868,0.811458,0.124992,0.008692,0.62295,0.626999
0.7435,1.8527,0.899523,0.813438,0.12498599999999999,0.008723,0.62415,0.6298819999999999
0.7389,1.85225,0.890908,0.8102739999999999,0.125027,0.008681999999999999,0.6171,0.626625
0.7389,1.85225,0.890591,0.81057,0.125027,0.008681,0.6171,0.626625
0.73815,1.84895,0.89075,0.8116220000000001,0.125027,0.008666,0.61745,0.626822
0.7366,1.83835,0.891027,0.804829,0.12487999999999999,0.008653000000000001,0.61645,0.626213
0.73865,1.8447,0.8956559999999999,0.807999,0.124955,0.008712000000000001,0.621425,0.628694
0.73935,1.8448,0.9021610000000001,0.810504,0.124984,0.008714,0.614575,0.629426
0.7331,1.82905,0.893176,0.80457,0.125055,0.008615000000000001,0.61135,0.626272
0.7315,1.81775,0.890591,0.801025,0.125003,0.008579,0.60815,0.62541
0.7315,1.8183,0.890036,0.801828,0.125003,0.008579,0.606,0.62543
0.73145,1.81945,0.891385,0.8008649999999999,0.125003,0.008591,0.6078,0.625567
0.7338,1.8254,0.891782,0.805883,0.12496900000000001,0.008611,0.6059,0.626115
0.7328,1.8221,0.8903530000000001,0.804279,0.125023,0.0086,0.60205,0.6261939999999999
0.7278,1.8177,0.889798,0.8019569999999999,0.125023,0.008582,0.59565,0.625195
0.739675,1.82825,0.9006569999999999,0.808669,0.125063,0.008684,0.60565,0.6282989999999999
0.7423,1.84925,0.895616,0.817461,0.125117,0.008737,0.6095,0.631812
0.74445,1.84795,0.896178,0.8174279999999999,0.125117,0.008743,0.609,0.631632
0.74355,1.84445,0.899159,0.8170270000000001,0.124997,0.008729,0.60825,0.632591
0.74415,1.84355,0.9020389999999999,0.81666,0.12512,0.008693000000000001,0.60905,0.632251
0.741425,1.8348,0.8990379999999999,0.811326,0.125063,0.008653000000000001,0.60425,0.630517
0.74585,1.8365,0.8993209999999999,0.81367,0.125063,0.008676999999999999,0.60425,0.632391
0.75095,1.8498,0.896941,0.8175279999999999,0.125227,0.00878,0.61055,0.635486
0.74755,1.84325,0.8892049999999999,0.812942,0.125169,0.008754000000000001,0.6113,0.633513
0.7522,1.84465,0.8837440000000001,0.814963,0.125133,0.008749,0.61725,0.6335529999999999
0.75545,1.8355,0.8824569999999999,0.811194,0.125063,0.008671,0.61795,0.631732
0.7529,1.843225,0.8837440000000001,0.8132229999999999,0.125119,0.008661,0.618375,0.630358
0.7523,1.8378,0.8864860000000001,0.81011,0.125078,0.008606,0.62215,0.629624
0.74765,1.8196,0.8805139999999999,0.801186,0.125023,0.008551000000000001,0.6217,0.628042
0.74565,1.8241,0.880049,0.797035,0.125023,0.00852,0.62335,0.627471
0.7504,1.8433,0.8822620000000001,0.801828,0.12493800000000001,0.008559,0.624625,0.629901
0.75065,1.84775,0.8816790000000001,0.804133,0.125109,0.008551000000000001,0.6223,0.630418
0.751,1.857,0.878657,0.807103,0.12526900000000002,0.008586,0.6225,0.631293
0.753325,1.8455,0.874776,0.8009930000000001,0.125194,0.008554,0.623325,0.629941
0.7535,1.840375,0.875925,0.797925,0.125192,0.008542000000000001,0.62465,0.630438
0.7615,1.85505,0.8815620000000001,0.806192,0.125243,0.008604,0.62195,0.6331319999999999
0.7624,1.8565,0.8803979999999999,0.807379,0.125392,0.008631999999999999,0.61855,0.632551
0.7662,1.86255,0.884056,0.811754,0.12545499999999998,0.008714,0.6183,0.633613
0.7662,1.86255,0.884017,0.811754,0.12545499999999998,0.008722,0.6171,0.633613
0.76555,1.86295,0.88433,0.811359,0.12545499999999998,0.008709999999999999,0.61815,0.633012
0.7646,1.86665,0.884447,0.811524,0.125471,0.008725,0.6185,0.6330520000000001
0.76725,1.8772,0.88433,0.815661,0.1254,0.008742,0.61975,0.633633
0.76395,1.87605,0.887508,0.8108,0.12546300000000002,0.008716,0.622,0.632011
0.7607,1.8868,0.8893629999999999,0.812381,0.125392,0.008686,0.618325,0.633533
0.7655,1.90735,0.8874690000000001,0.818498,0.125345,0.008718,0.6244,0.6358689999999999
0.7656,1.90735,0.887272,0.817695,0.125345,0.008738,0.62525,0.6358689999999999
0.76655,1.9073,0.8877450000000001,0.818699,0.125345,0.008745999999999999,0.627,0.636314
0.76385,1.90565,0.8936149999999999,0.8153779999999999,0.125494,0.008695,0.62455,0.635364
0.75805,1.8997,0.8892049999999999,0.811952,0.125423,0.008648999999999999,0.62495,0.633814
0.76585,1.90495,0.892379,0.815561,0.12536,0.008668,0.63365,0.63597
0.7681,1.8944,0.8874299999999999,0.80993,0.125458,0.008673,0.634325,0.636578
0.76665,1.89115,0.8886120000000001,0.8034060000000001,0.125349,0.008598,0.63375,0.633252
0.76665,1.89115,0.8886120000000001,0.806094,0.125349,0.008597,0.635,0.633252
0.76705,1.89345,0.88964,0.806809,0.125349,0.008605,0.63635,0.633433
0.75985,1.89035,0.887272,0.8059149999999999,0.125251,0.008581,0.6309,0.632371
0.76425,1.89395,0.89071,0.808571,0.124977,0.008617,0.63595,0.633714
0.76805,1.89745,0.893416,0.814166,0.125183,0.00864,0.64095,0.634961
0.761825,1.884925,0.8898379999999999,0.811326,0.125329,0.008621,0.63975,0.634659
0.7604,1.88155,0.889166,0.811425,0.125384,0.008636,0.63925,0.635566
0.7605,1.88155,0.889166,0.811425,0.125384,0.008634000000000001,0.63925,0.635566
0.75835,1.88265,0.888691,0.8118529999999999,0.125384,0.008636,0.6384,0.6356069999999999
0.76145,1.8913,0.8934549999999999,0.815611,0.125496,0.008609,0.6402,0.6356069999999999
0.76315,1.8883,0.896338,0.810012,0.125496,0.008594,0.6384,0.6353850000000001
0.76115,1.8917,0.898998,0.808898,0.125472,0.008588,0.6354,0.634256
0.7588729999999999,1.8860419999999998,0.896309,0.806478,0.125097,0.008562,0.6335,0.632359
0.75765,1.8879,0.90151,0.806582,0.125371,0.008526,0.63665,0.632471
0.75765,1.8879,0.90086,0.8067439999999999,0.125371,0.008528,0.63685,0.632931
0.75715,1.8882,0.901998,0.807265,0.125371,0.008528,0.63635,0.6330720000000001
0.75955,1.89655,0.899402,0.810471,0.12548299999999998,0.008548,0.63905,0.634236
0.7632,1.899,0.902731,0.814481,0.125592,0.008563,0.64455,0.635687
0.76235,1.9048,0.9011040000000001,0.814233,0.125649,0.008529,0.65135,0.635405
0.7639,1.9039,0.905264,0.812331,0.125709,0.008518000000000001,0.65665,0.6357079999999999
0.76705,1.9057,0.905961,0.812876,0.125736,0.00854,0.6556,0.635506
0.76705,1.9057,0.905961,0.812975,0.125736,0.008542000000000001,0.6556,0.635506
0.76875,1.9072,0.9051,0.813984,0.125736,0.008556999999999999,0.65745,0.63745
0.77085,1.9035,0.903057,0.811787,0.125937,0.008631,0.64765,0.637491
0.77075,1.8941,0.899726,0.810438,0.12592899999999999,0.008611,0.64755,0.637633
0.76705,1.88645,0.90465,0.810718,0.125876,0.00857,0.6492,0.637369
0.75805,1.87455,0.9004549999999999,0.803762,0.12592899999999999,0.008589,0.64445,0.636659
0.75395,1.8658,0.892658,0.801571,0.125818,0.00855,0.63755,0.635506
0.7539,1.86515,0.8924989999999999,0.801346,0.125818,0.008551000000000001,0.63755,0.635506
0.75295,1.86585,0.8919020000000001,0.801057,0.125818,0.008565999999999999,0.63665,0.63597
0.751175,1.86825,0.891782,0.804279,0.12572,0.008506,0.63845,0.634659
0.7526,1.87295,0.892977,0.798005,0.125826,0.008493,0.641025,0.633754
0.75265,1.8775,0.892977,0.80016,0.125818,0.008504000000000001,0.6536,0.634578
0.75325,1.8862,0.8940950000000001,0.798403,0.125849,0.008494,0.65805,0.632111
0.75305,1.8782,0.8928969999999999,0.796495,0.125873,0.008515,0.66235,0.631532
0.7518,1.8782,0.8928969999999999,0.798339,0.125873,0.008522,0.6628,0.632051
0.7527,1.87945,0.892698,0.796242,0.125873,0.008484,0.663125,0.631672
0.75505,1.8815,0.8946540000000001,0.80016,0.12583699999999998,0.008477,0.66265,0.629862
0.75225,1.8808,0.886446,0.798882,0.126005,0.008506,0.659,0.6286149999999999
0.75625,1.89035,0.8867209999999999,0.8003520000000001,0.126159,0.008533,0.6597,0.6314529999999999
0.756825,1.90315,0.8927379999999999,0.80525,0.126194,0.008603,0.66105,0.632551
0.75125,1.89955,0.894574,0.808604,0.12630999999999998,0.008568000000000001,0.66105,0.6310939999999999
0.74925,1.90015,0.894494,0.808653,0.12630999999999998,0.008574,0.66185,0.631373
0.75425,1.90235,0.8957360000000001,0.808244,0.126247,0.00859,0.66995,0.630835
0.7516,1.89495,0.897908,0.804246,0.126414,0.00854,0.65975,0.6296039999999999
0.7511,1.89125,0.8999280000000001,0.804732,0.12650899999999998,0.008520999999999999,0.6584,0.630179
0.7473,1.87565,0.900252,0.802021,0.126654,0.008485,0.65155,0.63008
0.746,1.87235,0.8954559999999999,0.798276,0.12646500000000002,0.008471,0.6527,0.629683
0.746,1.87235,0.895375,0.798276,0.12646500000000002,0.008471,0.6527,0.629703
0.74525,1.8714,0.8946139999999999,0.799488,0.12646500000000002,0.008462,0.65145,0.629921
0.74755,1.8867,0.8962180000000001,0.804521,0.12646500000000002,0.0085,0.65765,0.631792
0.74375,1.8871,0.8911459999999999,0.802955,0.12646500000000002,0.008471,0.6585,0.631512
0.74585,1.88635,0.8890469999999999,0.8005760000000001,0.12646500000000002,0.008497,0.66425,0.631313
0.74555,1.8791,0.887942,0.79869,0.12646500000000002,0.008487999999999999,0.662125,0.6311140000000001
0.74255,1.87125,0.888376,0.793682,0.12646500000000002,0.008402,0.65885,0.629386
0.7434,1.87125,0.888376,0.793367,0.12646500000000002,0.008402,0.6596,0.629386
0.74225,1.87035,0.8879020000000001,0.792424,0.12646500000000002,0.008413,0.65565,0.629208
0.74425,1.8659,0.8895209999999999,0.792079,0.126558,0.008402,0.6586,0.6300399999999999
0.74425,1.8548,0.88234,0.787216,0.126499,0.008357,0.6606,0.629822
0.74235,1.8552,0.878657,0.786071,0.126322,0.008353,0.65905,0.629247
0.75125,1.85865,0.882418,0.788239,0.126354,0.008384,0.658875,0.6317520000000001
0.750625,1.854,0.8790049999999999,0.784775,0.126558,0.008352,0.6572,0.630378
0.75395,1.8638,0.8795069999999999,0.7876810000000001,0.126425,0.008405,0.66065,0.631552
0.75335,1.869825,0.8773850000000001,0.788457,0.126462,0.008425,0.66335,0.633653
0.7551,1.8688,0.880708,0.78765,0.126459,0.008412000000000001,0.6637,0.634598
0.75895,1.8775,0.8866430000000001,0.795687,0.126449,0.008449,0.6675,0.635849
0.7578,1.8834,0.888849,0.79406,0.12650899999999998,0.008422,0.6674,0.635728
0.75835,1.88315,0.8884549999999999,0.793273,0.12650899999999998,0.008422,0.6674,0.635425
0.7597,1.88265,0.8887309999999999,0.794597,0.12650899999999998,0.008429,0.66835,0.635829
0.7576,1.87285,0.886446,0.788924,0.126598,0.008381999999999999,0.6636,0.634417
0.7588,1.8738,0.8868790000000001,0.789858,0.12654200000000002,0.008385,0.66095,0.6356470000000001
0.76145,1.8797,0.889719,0.79164,0.12655,0.008411,0.65745,0.636699
0.763725,1.8917,0.890551,0.798212,0.12667,0.008431999999999999,0.65755,0.638488
0.7687,1.89805,0.8932959999999999,0.8002239999999999,0.126749,0.008503,0.66025,0.641149
0.7687,1.89805,0.8932959999999999,0.8002239999999999,0.126749,0.008503,0.6618,0.641149
0.7691,1.89665,0.8933760000000001,0.800705,0.126749,0.008506999999999999,0.6622,0.640533
0.76885,1.89935,0.8884549999999999,0.800064,0.126945,0.008497,0.66545,0.639264
0.77565,1.9081,0.8907889999999999,0.804149,0.12692,0.008556999999999999,0.67075,0.641766
0.77095,1.9072,0.883392,0.8025680000000001,0.127026,0.008529,0.67185,0.640041
0.7738,1.90745,0.8823790000000001,0.803084,0.12700799999999998,0.008532,0.67355,0.640985
0.7699,1.90075,0.885308,0.797671,0.127045,0.008473999999999999,0.67,0.640861
0.76965,1.90115,0.8849950000000001,0.797575,0.127045,0.008473999999999999,0.66975,0.6394270000000001
0.77015,1.9011,0.884956,0.797782,0.127045,0.008473999999999999,0.6696,0.639223
0.770725,1.89905,0.8855040000000001,0.796844,0.126944,0.008458,0.6678,0.639243
0.77382,1.906677,0.8890610000000001,0.800045,0.12745399999999998,0.008492,0.670482,0.64181
0.76795,1.90385,0.885661,0.7990729999999999,0.127092,0.008479,0.666325,0.639918
0.76925,1.9067,0.885975,0.805348,0.127121,0.008486,0.6657,0.641396
0.76695,1.91055,0.883236,0.805348,0.127154,0.008501,0.666,0.6427149999999999
0.7674,1.9112,0.8838219999999999,0.810045,0.127154,0.008503,0.666,0.6427970000000001
0.76735,1.91435,0.883548,0.808179,0.127154,0.008523000000000001,0.66635,0.64288
0.764,1.90375,0.8795649999999999,0.804182,0.12717,0.008492,0.6605,0.642137
0.7659,1.89605,0.878812,0.803955,0.127121,0.008502,0.6624,0.6420130000000001
0.76465,1.8888,0.878117,0.802504,0.127089,0.008477,0.6593,0.641231
0.76635,1.8879,0.8760020000000001,0.801154,0.12704100000000002,0.008458,0.6647,0.641313
0.7685,1.89795,0.872296,0.805056,0.12703299999999998,0.008506999999999999,0.66605,0.641725
0.76895,1.89455,0.87203,0.803697,0.12703299999999998,0.008492,0.66505,0.642529
0.76945,1.89435,0.8730959999999999,0.8039229999999999,0.12703299999999998,0.008483,0.6655,0.642178
0.77055,1.89815,0.87321,0.804343,0.127,0.008475,0.66925,0.642302
0.77085,1.89935,0.8723719999999999,0.806045,0.127073,0.008486,0.669625,0.641766
0.7749,1.91385,0.8758870000000001,0.815129,0.12716,0.008563,0.67095,0.643583
0.77555,1.9153,0.8751200000000001,0.8170270000000001,0.12717799999999999,0.00859,0.6695,0.644579
0.7781,1.9326,0.881368,0.8274040000000001,0.127306,0.008628,0.67395,0.645369
0.78015,1.93915,0.881951,0.8295309999999999,0.127306,0.008648999999999999,0.67255,0.6448699999999999
0.7788,1.9391,0.8826510000000001,0.829325,0.12750999999999998,0.008623,0.66935,0.644828
0.78345,1.95335,0.883275,0.831463,0.12747,0.008634000000000001,0.67945,0.646329
0.784,1.9459,0.87831,0.8263440000000001,0.127608,0.00859,0.6783,0.64704
0.7892,1.9668,0.877001,0.8348639999999999,0.12766,0.008643000000000001,0.68355,0.6496460000000001
0.7911,1.98035,0.8729809999999999,0.837942,0.127706,0.008676,0.68795,0.6487189999999999
0.7911,1.98125,0.8734770000000001,0.837311,0.127706,0.008662000000000001,0.6844,0.6487189999999999
0.78845,1.9811,0.874393,0.839032,0.127706,0.008676,0.68685,0.649308
0.7886,1.97875,0.876347,0.837767,0.127755,0.008671,0.6901,0.6487609999999999
0.788,1.97375,0.8756950000000001,0.839067,0.12782000000000002,0.008706,0.6884,0.649899
0.7873,1.96715,0.8708899999999999,0.83619,0.127822,0.008685,0.68675,0.649266
0.7878,1.96225,0.8696790000000001,0.83619,0.127675,0.008675,0.68765,0.649688
