Date,Time,PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2004-09-18,05:00:00,774.75,2.346607639800625,609.0,1318.5,1189.5,468.25,20.150000095367,46.699999809265,1.0898747346467779
2004-09-18,06:00:00,835.25,3.637401245814188,690.25,1182.5,1257.0,621.25,20.125,47.824999809265,1.1144275474516463
2004-09-18,07:00:00,913.25,6.3908344246555995,829.75,979.5,1371.0,757.25,20.0,50.700000762939,1.1724353986384974
2004-09-18,08:00:00,902.75,5.036181443461722,765.25,1034.75,1317.0,712.0,20.674999713898,49.675000190735,1.1969918157165038
2004-09-18,09:00:00,982.25,7.898722148862834,895.0,892.0,1413.0,858.75,24.300000190735002,39.525000572205,1.1841811414008725
2004-09-18,10:00:00,924.75,6.562784024627489,837.5,949.0,1323.75,727.75,25.400000095366998,34.774998664856,1.1118928216157318
2004-09-18,11:00:00,894.75,5.2473057502591365,775.75,1024.25,1274.25,639.5,26.550000190735002,30.699999809264998,1.0501370147474656
2004-09-18,12:00:00,930.0,6.562784024627489,837.5,956.5,1318.75,679.5,27.674999713898,28.124999523162998,1.027206405606989
2004-09-18,13:00:00,952.5,7.55191285545309,880.5,926.0,1338.5,703.75,27.550000190735002,28.699999809264998,1.0406283771379283
2004-09-18,14:00:00,884.5,5.021242735593165,764.5,1017.25,1268.0,619.0,27.574999809264998,29.175000190735002,1.0593881864434858
2004-09-18,15:00:00,903.25,5.303210072458307,778.5,1009.5,1278.25,582.75,28.099999904633002,28.624999523162998,1.071534108928635
2004-09-18,16:00:00,927.0,5.344026303872138,780.5,994.25,1266.75,593.75,29.149999618529996,26.774999618529996,1.064840835699481
2004-09-18,17:00:00,979.0,6.495992043448456,834.5,935.5,1337.5,699.75,28.399999618529996,28.349999904633002,1.0798042642005932
2004-09-18,18:00:00,1049.5,9.183688329347296,946.5,831.5,1446.5,912.0,26.624999523162998,32.074999332428,1.1019910199648193
2004-09-18,19:00:00,1091.25,11.645646559704057,1037.25,769.5,1512.0,1038.25,25.349999904633002,35.325000762939,1.1261556707222098
2004-09-18,20:00:00,1040.25,9.157954593289471,945.5,826.5,1423.75,952.0,24.700000286102,37.149999618529996,1.1397295022864125
2004-09-18,21:00:00,997.0,7.516415424125155,879.0,885.25,1404.0,887.25,23.474999427795,40.625,1.1588170565605802
2004-09-18,22:00:00,1041.75,8.972306664178562,938.25,816.0,1455.75,1004.0,22.824999809264998,43.424999237061,1.1914511997976562
2004-09-18,23:00:00,1190.75,12.148813918689234,1054.75,706.75,1563.0,1221.0,22.175000190735002,47.850000381470004,1.262580143500693
2004-09-19,00:00:00,1149.0,10.488913795517046,995.75,754.25,1534.0,1176.5,21.325000286102,50.474999427795,1.2652098913484793
2004-09-19,01:00:00,972.5,7.1075621643931,861.5,850.25,1435.75,957.25,20.575000286102,53.199999809265,1.2741553411317876
2004-09-19,02:00:00,940.25,6.2317436447591925,822.5,890.5,1414.5,852.5,19.625000476837002,56.625,1.2797480328719837
2004-09-19,03:00:00,949.0,7.7663925526883615,889.5,854.25,1484.25,884.25,18.799999713898,59.800000190735,1.2847093864418184
2004-09-19,04:00:00,829.75,3.7861422905558166,698.75,1011.75,1338.75,736.0,18.775000095367,59.474999427795,1.2757605814800776
2004-09-19,05:00:00,773.25,2.3430107411589,608.75,1169.0,1256.25,590.0,19.27499961853,56.97500038147,1.2603091816841816
2004-09-19,06:00:00,811.0,2.877077516989232,644.25,1143.5,1289.0,655.25,18.175000190735,60.800001144408995,1.256747742072544
2004-09-19,07:00:00,901.0,4.8092048552497335,753.75,936.0,1350.75,854.25,16.849999904633,66.825000762939,1.2720815720444816
2004-09-19,08:00:00,968.5,7.682679548673002,886.0,862.75,1450.75,953.0,18.625,60.025000572205,1.2757058815243179
2004-09-19,09:00:00,1026.5,8.826222726457214,932.5,806.0,1465.0,1049.5,22.199999809264998,47.975000381470004,1.26778512955558
2004-09-19,10:00:00,1094.25,10.64610019277962,1001.5,754.5,1536.25,1113.5,26.450000286102,35.725000381470004,1.2148983007813232
2004-09-19,11:00:00,1083.0,10.157368780317263,983.5,783.5,1484.75,1048.75,29.975000381470004,28.5,1.1883171968439952
2004-09-19,12:00:00,1098.0,11.019055904913763,1015.0,753.5,1507.75,995.5,32.199999809265,24.725000381470004,1.1696215522131126
2004-09-19,13:00:00,1058.5,11.932059899493012,1047.25,761.25,1548.75,840.75,29.550000190735002,28.574999332428003,1.162814653117745
2004-09-19,14:00:00,1020.75,10.845710686462043,1008.75,770.5,1544.75,768.5,29.849999904633002,28.525000095366998,1.180889888806914
2004-09-19,15:00:00,925.0,5.091118475893959,768.0,987.25,1289.25,541.25,31.125,26.125,1.1629972819457468
2004-09-19,16:00:00,1045.25,8.270607965023949,910.25,877.5,1385.0,741.75,34.625,22.375,1.212043680659248
2004-09-19,17:00:00,1302.75,20.735408792744465,1316.75,630.5,1816.25,1196.25,33.200000762939,25.425000190735002,1.2721825551723438
2004-09-19,18:00:00,1253.5,16.810636577549868,1204.25,667.75,1655.25,1337.75,29.950000286102,31.399999618529996,1.3073642810286736
2004-09-19,19:00:00,1345.25,20.35431734168056,1306.25,586.75,1806.0,1415.75,27.5,38.050000190735,1.3756473646542668
2004-09-19,20:00:00,1272.5,15.323861661259553,1158.75,644.5,1704.25,1341.25,26.175000190735002,42.525000572205,1.423044531140821
2004-09-19,21:00:00,1095.5,8.794600710564874,931.25,766.0,1506.0,1019.0,24.674999713898,46.375,1.4206403654241435
2004-09-19,22:00:00,1076.75,8.518416854434964,920.25,778.0,1508.5,935.0,23.625,49.974999427795,1.4383360460162598
2004-09-19,23:00:00,1083.5,8.73150190350893,928.75,751.0,1516.75,1080.5,22.724999904633002,53.649999618529996,1.4631938703218847
2004-09-20,00:00:00,980.0,5.748949731580042,800.0,863.0,1406.5,902.75,22.724999427795,53.77499866485601,1.4666029213758307
2004-09-20,01:00:00,881.75,4.045717310202203,713.25,978.25,1343.25,730.5,22.849999427795,53.049999237061,1.457714955396472
2004-09-20,02:00:00,851.0,3.0439218753759234,654.75,1051.25,1301.25,624.75,21.374999523162998,57.550000190735,1.4469260964264696
2004-09-20,03:00:00,818.75,2.1696551760690563,596.5,1112.25,1280.75,613.25,19.949999809265,62.300000190735,1.43628903485513
2004-09-20,04:00:00,803.5,2.2291550697670157,600.75,1122.0,1280.75,646.0,19.525000095367,63.525001525879,1.426919121783771
2004-09-20,05:00:00,822.5,2.6646848681025754,630.5,1090.25,1304.25,670.5,20.22500038147,60.75,1.4242749730232145
2004-09-20,06:00:00,902.75,4.702231772969308,748.25,936.5,1372.75,801.25,19.375,63.52499961853,1.4138507641234463
2004-09-20,07:00:00,1310.0,21.71986635180888,1343.5,573.25,2026.25,1352.5,18.724999904633,65.64999961853,1.4038837032677367
2004-09-20,08:00:00,1435.75,32.181797408203266,1601.25,455.25,2338.0,1682.25,20.050000190735,60.625,1.4062398952174906
2004-09-20,09:00:00,1479.0,27.46241280609453,1490.25,493.75,2146.25,1748.5,23.450000286102,49.699999809265,1.4155651347460916
2004-09-20,10:00:00,1285.25,18.105639828919827,1242.5,599.25,1814.75,1582.0,26.424999713898,41.924999237061,1.4236573934457308
2004-09-20,11:00:00,1261.5,18.63333392386529,1257.75,597.0,1835.0,1483.75,29.875,34.0,1.409560191577357
2004-09-20,12:00:00,1224.75,17.558956461267652,1226.5,642.75,1773.75,1321.25,31.499999523162998,30.825000762939,1.4016878009489957
2004-09-20,13:00:00,1161.75,16.26469881388359,1187.75,675.5,1680.5,1125.25,30.199999809264998,30.175000190735002,1.274427427929395
2004-09-20,14:00:00,1103.0,11.838650221099394,1044.0,757.33333333333,1522.6666666667002,966.6666666666699,30.533333460490002,29.299999872843,1.2612099509451662
2004-09-20,15:00:00,1119.75,11.8745399796885,1045.25,752.0,1562.75,975.25,31.799999237061,27.400000095366998,1.2672522092210965
2004-09-20,16:00:00,1168.75,15.452209964915285,1162.75,707.5,1639.25,1024.5,34.274999618529996,23.200000286102,1.232557820336552
2004-09-20,17:00:00,1386.0,28.79018737789701,1522.25,559.5,1990.25,1469.25,34.050000190735,23.025000095366998,1.2080522736946675
2004-09-20,18:00:00,1425.5,31.134428634403427,1577.25,521.0,2080.0,1647.75,30.525000572205,29.249999523162998,1.2584604375020259
2004-09-20,19:00:00,1476.25,34.92140667292175,1662.5,473.25,2167.0,1784.5,28.149999618529996,32.425000190735,1.2172976380293428
2004-09-20,20:00:00,1166.75,19.494597136811638,1282.25,633.25,1684.5,1371.25,26.474999904633002,31.675000190735002,1.0787465914104837
2004-09-20,21:00:00,1032.25,11.681285912573529,1038.5,761.0,1454.75,1070.75,24.75,33.725000381470004,1.0377197375614522
2004-09-20,22:00:00,1033.75,9.850263360273427,972.0,747.25,1437.25,1117.75,23.875,38.074998855591005,1.1122834714969672
2004-09-20,23:00:00,985.5,7.658832618007968,885.0,834.75,1407.25,930.75,22.974999904633002,42.974999427795,1.189749305461398
2004-09-21,00:00:00,908.25,4.392191188913439,732.0,965.5,1310.75,721.75,23.499999523162998,44.650000572205,1.275530723140125
2004-09-21,01:00:00,891.25,4.050256979222613,713.5,957.25,1294.5,773.0,22.25,47.700000762939,1.2643172396153437
2004-09-21,02:00:00,842.5,3.0559925115727933,655.5,1042.0,1270.5,664.75,22.125,49.775000572205,1.3094249490330965
2004-09-21,03:00:00,822.25,2.389953730982338,612.0,1093.5,1254.25,594.0,21.800000190735002,51.449999809265,1.3272235379637438
2004-09-21,04:00:00,813.5,2.06292760006336,588.75,1118.75,1246.25,564.75,20.824999809265,55.85000038147,1.3581163240410408
2004-09-21,05:00:00,868.75,3.335032082092045,672.5,1032.5,1307.25,688.25,18.849999904633,63.02499961853,1.3581702199576509
2004-09-21,06:00:00,1013.0,8.14787482420468,905.25,803.75,1499.0,973.5,18.349999904633,65.5,1.3686286969340895
2004-09-21,07:00:00,1515.25,31.40575766431937,1583.5,495.5,2287.5,1590.5,18.199999809265,66.074998855591,1.3678971018072208
2004-09-21,08:00:00,1586.5,41.17098714674078,1795.0,424.5,2530.5,1820.0,19.625000476837002,60.674999237061,1.3712796630134734
2004-09-21,09:00:00,1490.0,27.339306082553982,1487.25,507.75,2115.0,1806.75,22.600000381470004,51.424999237061,1.3920300588463526
2004-09-21,10:00:00,1434.5,24.182871342823486,1408.25,536.75,1990.75,1703.75,25.849999904633002,44.199999809265,1.4511582080574361
2004-09-21,11:00:00,1246.0,16.960860611726382,1208.75,632.0,1791.75,1269.75,28.474999904633002,39.025000572205,1.4928474394465965
2004-09-21,12:00:00,1265.5,17.72050707929952,1231.25,615.0,1767.75,1265.25,30.125,35.149999618529996,1.4782026320726414
2004-09-21,13:00:00,1277.0,19.317482608417528,1277.25,585.5,1845.75,1226.0,29.449999809264998,36.375,1.4717616234641668
2004-09-21,14:00:00,1141.75,12.683180009517667,1073.0,671.25,1635.25,986.5,29.199999809264998,37.900000572205,1.5116178697930371
2004-09-21,15:00:00,1206.75,14.586896875181992,1135.5,644.5,1695.5,1023.5,30.525000095366998,34.899999618529996,1.5015476346052357
2004-09-21,16:00:00,1252.25,17.780184669309406,1233.0,617.75,1759.0,1127.0,31.524999618529996,31.425000190735002,1.4309937435790303
2004-09-21,17:00:00,1398.5,26.554990785442033,1468.0,531.25,2072.25,1442.25,31.150000095366998,31.375,1.3986913824700942
2004-09-21,18:00:00,1464.25,30.326472857723466,1558.5,484.75,2157.5,1639.25,28.549999713898,37.175000190735,1.4282461910458542
2004-09-21,19:00:00,1422.0,28.67503304842678,1519.5,494.0,2087.0,1623.5,26.724999904633002,42.300000190735,1.4618025885744883
2004-09-21,20:00:00,1307.5,20.0121205444273,1296.75,567.25,1898.5,1454.25,24.775000095366998,48.975000381470004,1.5091936695707575
2004-09-21,21:00:00,1137.0,11.924863429687202,1047.0,679.5,1620.25,1138.0,23.574999809264998,53.574999809265,1.5373573468999089
2004-09-21,22:00:00,1040.0,8.099000755804349,903.25,781.75,1494.25,950.75,23.024999618529996,55.75,1.5480486742187118
2004-09-21,23:00:00,1018.0,7.658832618007968,885.0,809.25,1490.75,863.75,22.149999618529996,58.425000190735,1.539295284510384
2004-09-22,00:00:00,961.75,5.913370615897059,807.75,866.25,1430.0,868.25,22.599999904633002,56.27499961853,1.5233153125940484
2004-09-22,01:00:00,930.25,5.091118475893959,768.0,915.5,1408.75,825.0,20.974999904633,61.250000953674004,1.5030600520098272
2004-09-22,02:00:00,811.5,2.408114346922603,613.25,1132.5,1301.75,625.5,23.049999713898,53.97500133514399,1.5010056367782416
2004-09-22,03:00:00,826.0,2.389953730982338,612.0,1111.25,1304.25,605.25,19.775000095367,65.30000019073499,1.4894240995046308
2004-09-22,04:00:00,877.75,3.843684322663092,702.0,948.5,1372.5,822.0,18.349999904633,70.799999237061,1.4793726824237152
2004-09-22,05:00:00,922.0,5.01129410974165,764.0,891.75,1414.5,904.5,18.050000190735,72.52499961853,1.4875507265625112
2004-09-22,06:00:00,1046.5,9.658722783426333,964.75,736.5,1605.5,1075.25,18.324999809265,70.97500228881799,1.4807396199422551
2004-09-22,07:00:00,1375.5,25.92053123833816,1452.25,521.25,2122.75,1541.25,18.549999713898,68.85000038147,1.4565070862470408
2004-09-22,08:00:00,1513.5,34.27552091201907,1648.25,457.0,2399.75,1748.75,20.125000476837002,62.699999809265,1.4610477642575248
2004-09-22,09:00:00,1494.0,29.03160009029865,1528.0,479.25,2200.75,1797.75,23.475000381470004,52.000000953674004,1.4832859440270605
2004-09-22,10:00:00,1316.25,20.04802474057212,1297.75,562.25,1888.25,1583.75,26.849999427795,42.699998855591005,1.4864318899381208
2004-09-22,11:00:00,1269.25,18.26068046701073,1247.0,596.5,1813.25,1441.0,29.075000286102,36.725000381470004,1.4542695736320226
2004-09-22,12:00:00,1151.75,13.446186578745062,1098.5,673.5,1630.5,1093.25,30.849999904633002,31.974999904633002,1.4013702192905328
2004-09-22,13:00:00,1138.0,14.011592480319251,1117.0,657.25,1646.0,1018.5,27.924999713898,37.025000572205,1.3720037162911678
2004-09-22,14:00:00,1132.0,12.054682937785307,1051.5,680.0,1608.75,944.25,28.524999618529996,37.25,1.4290648707908202
2004-09-22,15:00:00,1186.0,15.315855049601721,1158.5,639.75,1700.5,1045.75,30.174999713898,32.874999523163,1.3864811020079728
2004-09-22,16:00:00,1228.0,16.133508844949027,1183.75,657.25,1724.0,1088.5,32.875,27.725000381470004,1.3622417795158726
2004-09-22,17:00:00,1424.25,27.298322917744013,1486.25,522.75,2084.0,1536.75,32.200000286102,28.799999713898,1.3623903237216273
2004-09-22,18:00:00,1427.0,26.161458735633698,1458.25,506.75,2048.75,1566.0,28.824999809264998,38.950000762939,1.5203494023364656
2004-09-22,19:00:00,1386.75,26.737465223750934,1472.5,507.5,2064.5,1509.75,26.650000095366998,43.25,1.4880993314779976
2004-09-22,20:00:00,1283.5,18.338412046262704,1249.25,582.0,1842.25,1299.75,24.600000381470004,53.974999427795,1.6461296625523705
2004-09-22,21:00:00,1110.25,11.853000566600251,1044.5,688.25,1638.0,1058.0,23.375,59.925000190735,1.6991694090871663
2004-09-22,22:00:00,1109.75,11.496468626062793,1032.0,701.5,1649.75,1001.75,22.524999618529996,62.64999961853,1.6882600494972646
2004-09-22,23:00:00,1077.25,9.645572227732076,964.25,748.5,1571.25,923.25,22.924999713898,62.049999237061,1.7126978376395519
2004-09-23,00:00:00,1036.5,7.959186808148644,897.5,793.0,1539.0,836.0,22.224999904633002,64.94999980926501,1.7189505357002468
2004-09-23,01:00:00,1002.0,6.935331178319356,854.0,817.75,1512.5,779.0,21.400000095367,68.549999237061,1.726099052566386
2004-09-23,02:00:00,865.25,3.698339727006534,693.75,989.0,1384.75,677.75,22.224999427795,62.999999046325996,1.6673422528053077
2004-09-23,03:00:00,824.25,2.4336376044231076,615.0,1131.25,1335.75,601.25,22.449999809264998,59.89999961853,1.6068971252038882
2004-09-23,04:00:00,824.0,2.243254681450042,601.75,1138.25,1336.75,592.5,21.14999961853,63.775001525879,1.5817267185781372
2004-09-23,05:00:00,846.66666666667,2.502259573739602,619.66666666667,1085.3333333333,1339.0,670.0,22.93333307902,57.5,1.5879016964740054
2004-09-23,06:00:00,960.75,6.341278497026853,827.5,892.25,1491.25,836.5,21.275000572205,63.200000762939,1.579385388163966
2004-09-23,07:00:00,1336.25,21.571420910723376,1339.5,539.5,2048.5,1399.5,21.349999904633,63.5,1.5941068174863344
2004-09-23,08:00:00,1250.75,18.84272068412105,1263.75,581.5,1897.25,1392.75,23.724999904633002,54.449999809265,1.5764999518564071
2004-09-23,09:00:00,1289.5,18.14004459253741,1243.5,603.5,1853.25,1415.0,25.025000095366998,50.849999427795,1.5903021861775066
2004-09-23,10:00:00,1215.25,14.751953871194921,1140.75,630.5,1765.75,1285.25,26.275000572205,48.125,1.6199048253745845
2004-09-23,11:00:00,1248.25,15.905017304347643,1176.75,607.5,1784.25,1230.0,26.374999523162998,47.274999618529996,1.600638093269802
2004-09-23,12:00:00,1232.5,16.125324514826858,1183.5,609.5,1774.5,1146.5,29.300000190735002,39.525000572205,1.5855085951545584
2004-09-23,13:00:00,1229.0,17.229331023414908,1216.75,598.5,1794.75,1106.5,28.974999904633002,39.575000762939,1.5581397555447103
2004-09-23,14:00:00,1205.75,15.839989355585663,1174.75,618.0,1745.75,1067.75,29.75,38.0,1.5641647504484195
2004-09-23,15:00:00,1215.0,15.052638534591573,1150.25,608.25,1732.75,1115.0,30.374999523162998,37.225000381470004,1.5879508585941975
2004-09-23,16:00:00,1329.75,18.851466773639267,1264.0,586.25,1860.25,1362.0,31.549999713898,34.875,1.5903430299043544
2004-09-23,17:00:00,1446.25,25.17376795605989,1433.5,521.75,2075.25,1619.25,31.624999523162998,34.774999618529996,1.5925224137764489
2004-09-23,18:00:00,1446.0,26.131290837657748,1457.5,500.5,2059.25,1572.0,29.0,40.450000762939,1.5948820638559082
2004-09-23,19:00:00,1420.75,25.600774058764983,1444.25,510.0,2055.75,1446.25,27.174999713898,45.949999809265,1.6301561815996817
2004-09-23,20:00:00,1247.25,16.877332470396162,1206.25,600.25,1784.5,1233.25,26.150000095366998,48.650000572205,1.6256258546394329
2004-09-23,21:00:00,1168.0,12.594666004682017,1070.0,666.5,1646.0,1102.25,25.074999809264998,50.5,1.5840264086731295
2004-09-23,22:00:00,1111.0,10.346267233157999,990.5,721.25,1559.25,1027.5,24.050000190735002,50.675000190735,1.4958583963443268
2004-09-23,23:00:00,1071.0,8.851555169750771,933.5,763.0,1504.25,941.5,22.549999713898,53.675000190735,1.4485798769392462
2004-09-24,00:00:00,968.75,6.495992043448456,834.5,859.25,1436.75,772.75,22.650000095366998,53.699999809265,1.4579816695148151
2004-09-24,01:00:00,942.0,5.328704583249726,779.75,914.5,1418.75,737.25,21.475000381470004,57.949999809265,1.4658269791899827
2004-09-24,02:00:00,923.0,4.610672747689356,743.5,907.5,1394.0,815.25,22.300000190735002,55.77499961853,1.4828042238104682
2004-09-24,03:00:00,812.5,1.9551737460648704,580.75,1176.25,1320.0,627.0,22.725000381470004,53.800000190735,1.467284870713938
2004-09-24,04:00:00,850.5,2.470298210529167,617.5,1098.5,1350.75,642.0,21.074999809265,59.89999961853,1.4788782944339376
2004-09-24,05:00:00,868.25,2.79128758512098,638.75,1093.0,1367.0,610.0,20.425000190735,62.974999427795,1.4945542551249609
2004-09-24,06:00:00,1061.5,8.387928281751876,915.0,791.5,1578.75,928.75,20.825000286102,62.174999237061,1.5119227087018403
2004-09-24,07:00:00,1417.75,21.128691785644094,1327.5,546.25,2017.25,1426.5,21.349999427795,61.550000190735,1.545153891142233
2004-09-24,08:00:00,1599.5,33.960128218580444,1641.25,439.75,2430.0,1775.5,21.875,60.199998855591005,1.5599864849218985
2004-09-24,09:00:00,1583.0,29.432337143338238,1537.5,461.25,2214.0,1788.25,22.975000381470004,56.400000572205,1.5614162726788532
2004-09-24,10:00:00,1337.5,20.30012187143334,1304.75,543.25,1929.0,1520.5,25.125,49.500000953674004,1.5572493747891274
2004-09-24,11:00:00,1284.5,18.416284348092443,1251.5,581.25,1866.0,1292.75,26.625,44.324999809265,1.5228606119222257
2004-09-24,12:00:00,1375.5,22.299185873847804,1359.0,530.0,1997.75,1435.25,26.225000381470004,45.950000762939,1.542169803172231
2004-09-24,13:00:00,1466.5,26.900111753064962,1476.5,491.0,2113.5,1591.75,25.425000190735002,48.699999809265,1.5594246012898132
2004-09-24,14:00:00,1442.25,23.959596440765825,1402.5,518.0,2026.0,1551.0,25.550000190735002,48.299999237061,1.558041471723569
2004-09-24,15:00:00,1358.25,19.317482608417528,1277.25,563.25,1892.0,1429.25,25.700000286102,47.775000572205,1.554765241296356
2004-09-24,16:00:00,1222.0,14.516400667735304,1133.25,624.0,1698.0,1194.75,24.875,49.200000762939,1.5251206357440017
2004-09-24,17:00:00,1134.0,11.060833023492949,1016.5,723.5,1632.0,981.0,18.275000095367,75.39999961853,1.568202609458268
2004-09-24,18:00:00,1120.0,10.414090310619091,993.0,725.0,1564.5,961.75,16.299999952316,73.949998855591,1.3600993084137631
2004-09-24,19:00:00,1102.75,10.529822826107193,997.25,736.25,1551.75,913.5,15.625,75.700000762939,1.3344757704412709
2004-09-24,20:00:00,984.5,5.844179298793487,804.5,894.75,1389.75,784.5,15.425000190735,76.599998474121,1.3334291387624422
2004-09-24,21:00:00,794.75,2.1627003433813274,596.0,1226.5,1187.75,482.25,14.0,75.375001907349,1.1988036400728441
2004-09-24,22:00:00,786.5,1.998651466707,584.0,1317.25,1129.25,446.25,14.924999952316,60.549999237061,1.0212638574346176
2004-09-24,23:00:00,838.5,3.8259396762198823,701.0,1127.75,1156.25,552.75,15.474999904633,50.850000381470004,0.8879760513121928
2004-09-25,00:00:00,834.75,3.9015959745659985,705.25,1117.0,1161.0,591.5,15.550000190735,50.0,0.8772696303314664
2004-09-25,01:00:00,837.0,3.680884695252478,692.75,1096.25,1178.25,584.0,15.425000190735,53.574999809265,0.9326170662914754
2004-09-25,02:00:00,761.0,1.7281160542915164,563.25,1316.0,1106.25,451.25,15.350000143051,53.875,0.9334131004353544
2004-09-25,03:00:00,718.0,0.994801683669544,498.5,1494.5,1058.75,381.5,15.25,52.375,0.9017155323356992
2004-09-25,04:00:00,724.0,0.9552143235003724,494.5,1531.25,1071.25,391.0,15.325000047684,53.074999809265,0.9181032253777296
2004-09-25,05:00:00,717.75,0.8757410443448632,486.25,1530.5,1071.5,398.25,15.350000143051,53.650000572205,0.9295148653820956
2004-09-25,06:00:00,743.5,1.271371560397446,524.75,1434.25,1096.75,429.75,15.475000143051,53.300000190735,0.9307595685466
2004-09-25,07:00:00,782.0,2.0868266320706117,590.5,1286.75,1130.0,460.5,15.425000190735,52.724999427795,0.9178205219156396
2004-09-25,08:00:00,797.75,2.4850278422305565,618.5,1204.25,1138.25,500.25,15.724999904633,51.050000190735,0.9056169193300364
2004-09-25,09:00:00,866.75,4.6250783913321385,744.25,1066.5,1207.0,594.0,16.949999809265,47.724999427795,0.9141823557675491
2004-09-25,10:00:00,862.25,4.331267414137387,728.75,1103.0,1170.75,602.5,18.199999809265,41.900000572205,0.8674217229076859
2004-09-25,11:00:00,914.5,6.4904391973140605,834.25,1006.0,1242.5,686.0,19.125,36.975000381470004,0.8103979785784015
2004-09-25,12:00:00,856.75,6.015120208960162,812.5,1040.25,1183.25,622.25,19.325000286102,34.75,0.7710470524157599
2004-09-25,13:00:00,836.5,6.004374886921272,812.0,1065.0,1170.5,624.0,19.800000190735,31.199999809264998,0.7127286477763171
2004-09-25,14:00:00,805.0,4.548469846610192,740.25,1160.5,1116.5,564.5,19.825000286102,31.050000190735002,0.7103878872355568
2004-09-25,15:00:00,781.0,3.8971281280841183,705.0,1203.0,1067.75,513.75,20.224999427795,28.649999618529996,0.6716950627069083
2004-09-25,16:00:00,814.5,4.5962862672303535,742.75,1182.5,1094.75,536.0,22.099999904633002,24.799999713898,0.6514288848796841
2004-09-25,17:00:00,876.5,6.714129541810949,844.25,1047.5,1193.0,669.0,21.125,27.674999713898,0.6853466051596966
2004-09-25,18:00:00,926.25,8.876918559397478,934.5,931.0,1261.75,785.5,20.075000286102,30.324999809264998,0.7044848427512077
2004-09-25,19:00:00,986.75,9.823748670124628,971.0,876.25,1311.75,891.0,19.474999904633,32.975000381470004,0.7384277507326851
2004-09-25,20:00:00,1004.0,10.788189520240417,1006.6666666666999,847.66666666667,1321.3333333333,925.6666666666699,19.299999872843,32.333333333333,0.7163247425125759
2004-09-25,21:00:00,897.0,7.4221044525949695,875.0,937.0,1226.75,902.25,18.424999713898,33.225000381470004,0.6974640278659944
2004-09-25,22:00:00,1001.5,10.312426565086698,989.25,840.0,1357.5,1010.5,17.800000190735,36.474999427795,0.7366305429593404
2004-09-25,23:00:00,1125.75,13.827130146386686,1111.0,746.0,1472.5,1249.0,17.775000095367,39.850000381470004,0.8035430647074085
2004-09-26,00:00:00,1066.75,10.94957721039614,1012.5,794.25,1350.25,1132.5,16.950000286102,43.024999618529996,0.8241528999491446
2004-09-26,01:00:00,1062.75,11.73125898281524,1040.25,739.25,1413.0,1165.5,15.525000333785998,52.150000572205,0.9135519885228356
2004-09-26,02:00:00,915.0,7.838454177489807,892.5,872.25,1287.25,953.25,15.599999904633,51.899999618529996,0.9134785875408964
2004-09-26,03:00:00,905.75,7.652875824367053,884.75,871.75,1304.25,911.5,13.549999952316,59.375,0.9176094723655359
2004-09-26,04:00:00,843.5,5.4518029314463465,785.75,968.5,1225.5,830.5,13.400000095367,59.924999237061,0.9172719596159216
2004-09-26,05:00:00,816.0,4.519882381598143,738.75,999.0,1187.5,792.5,12.525000095367,63.200000762939,0.91459507731852
2004-09-26,06:00:00,768.0,3.3141611131420463,671.25,1128.0,1153.25,699.75,13.625,57.574999809265,0.8940641315554891
2004-09-26,07:00:00,835.0,5.426058636400472,784.5,988.5,1223.75,780.25,12.199999809265,63.249999046325996,0.8963536550793637
2004-09-26,08:00:00,943.75,8.215281246107265,908.0,865.0,1321.0,931.0,14.600000143051,56.400000572205,0.9318823313334186
2004-09-26,09:00:00,810.0,2.975906762886159,650.5,1169.75,1116.75,574.5,19.825000286102,38.599999427795,0.8831230876767312
2004-09-26,10:00:00,819.25,3.0399028565473483,654.5,1221.75,1103.75,506.75,21.599999904633002,33.425001144408995,0.8518898967759171
2004-09-26,11:00:00,843.5,3.4656763020974166,680.25,1147.0,1128.75,518.0,22.024999618529996,32.150000095367,0.8406856675978844
2004-09-26,12:00:00,846.0,3.6027732237701464,688.25,1126.75,1138.25,518.25,22.699999809264998,30.174999713898,0.8217279776996012
2004-09-26,13:00:00,841.75,3.9959242929204266,710.5,1076.5,1159.75,515.75,22.275000095366998,30.375,0.8063197509735184
2004-09-26,14:00:00,840.25,4.196670357708836,721.5,1048.0,1169.0,506.5,22.050000190735002,30.474999904633002,0.7980878970240309
2004-09-26,15:00:00,815.0,3.0801948531262755,657.0,1166.0,1098.25,489.75,22.125,29.5,0.7760529493202405
2004-09-26,16:00:00,838.25,3.546804176479148,685.0,1175.75,1121.25,465.0,23.399999618529996,27.050000190735002,0.7681469031860068
2004-09-26,17:00:00,991.5,10.251632517250627,987.0,822.75,1327.0,781.0,23.100000381470004,27.025000095366998,0.7537978448437394
2004-09-26,18:00:00,990.25,7.7903815648974515,890.5,908.0,1277.75,765.25,21.474999904633002,31.399999618529996,0.7942530700801764
2004-09-26,19:00:00,1065.75,10.707879077577324,1003.75,795.0,1383.5,1005.5,20.250000476837002,35.475000381470004,0.8329757569773402
2004-09-26,20:00:00,970.5,7.299092625761446,869.75,910.75,1287.25,798.0,19.625000476837002,36.25,0.8192647451056849
